dataset,condition,dimension,technique,range,metric,mean,std,rank
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,E,0.0,0.0,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,E,0.0,0.0,10
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,E,0.0,0.0,11
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,E,0.0,0.0,12
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,E,0.0,0.0,13
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,E,0.0,0.0,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,E,0.0,0.0,15
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,E,0.0,0.0,16
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,E,0.0,0.0,17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,E,0.0,0.0,18
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,E,0.0,0.0,19
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,E,0.0,0.0,20
REPLACE-BG,original,,original,TAR_1,E,0.0,0.0,21
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_1,A + B,98.18,0.06,1
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,A + B,98.16,0.09,2
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,A + B,98.16,0.05,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,A + B,98.15,0.05,4
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,A + B,98.15,0.1,5
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,A + B,98.14,0.05,6
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,A + B,98.14,0.05,7
REPLACE-BG,original,,original,TAR_1,A + B,98.14,0.08,8
REPLACE-BG,balanced_age_smote,age,smote,TAR_1,A + B,98.13,0.05,9
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,A + B,98.13,0.09,10
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_1,A + B,98.13,0.05,11
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,A + B,98.12,0.04,12
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,A + B,98.12,0.03,13
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,A + B,98.12,0.03,14
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,A + B,98.12,0.07,15
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,A + B,98.11,0.09,16
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_1,A + B,98.11,0.08,17
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,A + B,98.11,0.12,18
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,A + B,98.1,0.09,19
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_1,A + B,98.09,0.06,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_1,A + B,98.06,0.07,21
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,RMSE,43.18,0.79,1
REPLACE-BG,original,,original,TAR_1,RMSE,43.18,1.1,2
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,RMSE,43.21,1.08,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,RMSE,43.23,1.01,4
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_1,RMSE,43.26,0.84,5
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,RMSE,43.28,1.23,6
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,RMSE,43.34,0.85,7
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,RMSE,43.34,0.9,8
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_1,RMSE,43.38,0.57,9
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,RMSE,43.39,1.26,10
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,RMSE,43.4,0.96,11
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,RMSE,43.49,1.19,12
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,RMSE,43.49,0.83,13
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,RMSE,43.5,0.7,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,RMSE,43.5,1.41,15
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,RMSE,43.6,0.92,16
REPLACE-BG,balanced_age_smote,age,smote,TAR_1,RMSE,43.61,0.77,17
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_1,RMSE,43.61,0.92,18
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,RMSE,43.63,0.89,19
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_1,RMSE,43.72,0.94,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_1,RMSE,43.87,1.05,21
REPLACE-BG,original,,original,TAR_1,MSE,1865.19,95.31,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,MSE,1865.38,68.0,2
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,MSE,1867.74,93.29,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,MSE,1869.28,88.02,4
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_1,MSE,1872.02,72.95,5
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,MSE,1874.33,107.42,6
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,MSE,1879.06,78.64,7
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,MSE,1879.19,74.1,8
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_1,MSE,1882.38,49.5,9
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,MSE,1884.34,110.47,10
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,MSE,1884.56,84.36,11
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,MSE,1892.0,72.83,12
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,MSE,1892.62,103.91,13
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,MSE,1893.05,61.36,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,MSE,1893.45,123.7,15
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,MSE,1901.28,80.71,16
REPLACE-BG,balanced_age_smote,age,smote,TAR_1,MSE,1902.33,67.49,17
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_1,MSE,1902.38,80.9,18
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,MSE,1904.6,77.9,19
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_1,MSE,1912.12,83.07,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_1,MSE,1925.04,92.96,21
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,MAE,34.37,0.89,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,MAE,34.39,0.66,2
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,MAE,34.4,0.85,3
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_1,MAE,34.42,0.65,4
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,MAE,34.46,1.16,5
REPLACE-BG,original,,original,TAR_1,MAE,34.56,0.86,6
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,MAE,34.59,0.62,7
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,MAE,34.59,1.08,8
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,MAE,34.6,0.79,9
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,MAE,34.61,0.76,10
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_1,MAE,34.63,0.42,11
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,MAE,34.67,0.61,12
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,MAE,34.75,0.6,13
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,MAE,34.75,1.15,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,MAE,34.8,1.34,15
REPLACE-BG,balanced_age_smote,age,smote,TAR_1,MAE,34.84,0.58,16
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,MAE,34.85,0.88,17
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,MAE,34.88,0.68,18
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_1,MAE,34.92,0.81,19
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_1,MAE,34.97,0.78,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_1,MAE,35.16,0.98,21
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_1,MAPE,0.16,0.01,1
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_1,MAPE,0.16,0.01,2
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_1,MAPE,0.16,0.0,3
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_1,MAPE,0.16,0.0,4
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_1,MAPE,0.16,0.0,5
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_1,MAPE,0.16,0.01,6
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_1,MAPE,0.16,0.0,7
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_1,MAPE,0.16,0.0,8
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_1,MAPE,0.16,0.0,9
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_1,MAPE,0.16,0.01,10
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_1,MAPE,0.16,0.0,11
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_1,MAPE,0.16,0.0,12
REPLACE-BG,original,,original,TAR_1,MAPE,0.16,0.0,13
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_1,MAPE,0.16,0.0,14
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_1,MAPE,0.16,0.0,15
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_1,MAPE,0.17,0.0,16
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_1,MAPE,0.17,0.0,17
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_1,MAPE,0.17,0.0,18
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_1,MAPE,0.17,0.0,19
REPLACE-BG,balanced_age_smote,age,smote,TAR_1,MAPE,0.17,0.0,20
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_1,MAPE,0.17,0.0,21
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,A,58.79,1.66,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,A,58.72,1.48,2
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,A,58.63,1.39,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,A,58.52,1.22,4
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,A,58.45,1.27,5
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,A,58.2,2.09,6
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,A,58.18,1.95,7
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,A,58.02,1.64,8
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,A,58.0,2.1,9
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,A,57.94,1.47,10
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,A,57.87,1.09,11
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,A,57.85,1.2,12
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,A,57.69,1.34,13
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,A,57.63,1.76,14
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,A,57.46,1.85,15
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,A,57.26,2.27,16
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,A,57.15,2.39,17
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,A,56.88,1.23,18
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,A,56.76,1.92,19
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,A,56.33,1.76,20
REPLACE-BG,original,,original,TAR_2,A,55.88,1.88,21
REPLACE-BG,original,,original,TAR_2,B,34.73,1.89,1
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,B,34.0,2.16,2
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,B,33.76,1.45,3
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,B,33.6,0.8,4
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,B,33.47,2.2,5
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,B,33.39,1.93,6
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,B,33.11,1.33,7
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,B,33.03,1.98,8
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,B,32.86,0.81,9
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,B,32.63,0.64,10
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,B,32.63,0.56,11
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,B,32.6,1.56,12
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,B,32.56,0.39,13
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,B,32.53,1.95,14
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,B,32.52,1.17,15
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,B,32.41,1.11,16
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,B,32.21,0.87,17
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,B,32.07,1.1,18
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,B,32.04,0.76,19
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,B,32.01,0.78,20
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,B,31.72,1.07,21
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,C,0.0,0.0,1
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,C,0.0,0.0,2
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,C,0.0,0.0,3
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,C,0.0,0.0,4
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,C,0.0,0.0,5
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,C,0.0,0.0,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,C,0.0,0.0,7
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,C,0.0,0.0,8
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,C,0.0,0.0,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,C,0.0,0.0,10
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,C,0.0,0.0,11
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,C,0.0,0.0,12
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,C,0.0,0.0,13
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,C,0.0,0.0,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,C,0.0,0.0,15
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,C,0.0,0.0,16
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,C,0.0,0.0,17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,C,0.0,0.0,18
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,C,0.0,0.0,19
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,C,0.0,0.0,20
REPLACE-BG,original,,original,TAR_2,C,0.0,0.0,21
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,D,9.24,0.84,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,D,9.24,0.91,2
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,D,9.27,0.94,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,D,9.28,1.09,4
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,D,9.34,0.94,5
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,D,9.35,1.08,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,D,9.36,0.98,7
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,D,9.38,0.96,8
REPLACE-BG,original,,original,TAR_2,D,9.39,1.15,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,D,9.4,1.08,10
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,D,9.41,1.05,11
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,D,9.43,0.89,12
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,D,9.43,1.19,13
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,D,9.45,0.97,14
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,D,9.46,0.99,15
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,D,9.48,0.98,16
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,D,9.49,1.09,17
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,D,9.5,0.83,18
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,D,9.53,1.07,19
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,D,9.59,1.06,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,D,9.91,1.29,21
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,E,0.0,0.0,1
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,E,0.0,0.0,2
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,E,0.0,0.0,3
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,E,0.0,0.0,4
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,E,0.0,0.0,5
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,E,0.0,0.0,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,E,0.0,0.0,7
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,E,0.0,0.0,8
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,E,0.0,0.0,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,E,0.0,0.0,10
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,E,0.0,0.0,11
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,E,0.0,0.0,12
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,E,0.0,0.0,13
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,E,0.0,0.0,14
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,E,0.0,0.0,15
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,E,0.0,0.0,16
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,E,0.0,0.0,17
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,E,0.0,0.0,18
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,E,0.0,0.0,19
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,E,0.0,0.0,20
REPLACE-BG,original,,original,TAR_2,E,0.0,0.0,21
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,A + B,90.76,0.84,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,A + B,90.76,0.91,2
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,A + B,90.73,0.94,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,A + B,90.72,1.09,4
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,A + B,90.66,0.94,5
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,A + B,90.65,1.08,6
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,A + B,90.64,0.98,7
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,A + B,90.62,0.96,8
REPLACE-BG,original,,original,TAR_2,A + B,90.61,1.15,9
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,A + B,90.6,1.08,10
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,A + B,90.59,1.05,11
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,A + B,90.57,1.19,12
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,A + B,90.57,0.89,13
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,A + B,90.55,0.97,14
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,A + B,90.54,0.98,15
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,A + B,90.52,0.98,16
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,A + B,90.51,1.09,17
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,A + B,90.5,0.83,18
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,A + B,90.47,1.07,19
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,A + B,90.41,1.05,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,A + B,90.09,1.29,21
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,RMSE,67.92,1.21,1
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,RMSE,67.92,0.94,2
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,RMSE,68.02,0.99,3
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,RMSE,68.13,1.3,4
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,RMSE,68.13,1.07,5
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,RMSE,68.21,0.98,6
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,RMSE,68.25,1.37,7
REPLACE-BG,balanced_sex_oversampling_tomek,sex,oversampling_tomek,TAR_2,RMSE,68.31,1.08,8
REPLACE-BG,balanced_age_undersampling_smote,age,undersampling_smote,TAR_2,RMSE,68.36,1.52,9
REPLACE-BG,balanced_age_smote,age,smote,TAR_2,RMSE,68.4,0.9,10
REPLACE-BG,balanced_sex_undersampling,sex,undersampling,TAR_2,RMSE,68.41,1.18,11
REPLACE-BG,balanced_sex_patient_aware_undersampling,sex,patient_aware_undersampling,TAR_2,RMSE,68.5,0.86,12
REPLACE-BG,balanced_age_oversampling,age,oversampling,TAR_2,RMSE,68.52,0.87,13
REPLACE-BG,balanced_sex_tomek_links,sex,tomek_links,TAR_2,RMSE,68.6,0.73,14
REPLACE-BG,balanced_sex_jittering,sex,jittering,TAR_2,RMSE,68.78,1.33,15
REPLACE-BG,balanced_age_patient_aware_undersampling,age,patient_aware_undersampling,TAR_2,RMSE,68.83,1.45,16
REPLACE-BG,balanced_sex_undersampling_oversampling,sex,undersampling_oversampling,TAR_2,RMSE,68.84,1.52,17
REPLACE-BG,balanced_sex_smote,sex,smote,TAR_2,RMSE,68.96,0.97,18
REPLACE-BG,balanced_age_undersampling,age,undersampling,TAR_2,RMSE,69.01,1.41,19
REPLACE-BG,original,,original,TAR_2,RMSE,69.31,0.89,20
REPLACE-BG,balanced_age_jittering,age,jittering,TAR_2,RMSE,69.64,0.9,21
REPLACE-BG,balanced_sex_smote_tomek,sex,smote_tomek,TAR_2,MSE,4613.33,126.66,1
REPLACE-BG,balanced_age_tomek_links,age,tomek_links,TAR_2,MSE,4614.78,162.68,2
REPLACE-BG,balanced_age_smote_tomek,age,smote_tomek,TAR_2,MSE,4627.76,134.67,3
REPLACE-BG,balanced_sex_oversampling,sex,oversampling,TAR_2,MSE,4642.74,144.16,4
REPLACE-BG,balanced_age_undersampling_oversampling,age,undersampling_oversampling,TAR_2,MSE,4642.79,176.51,5
REPLACE-BG,balanced_age_oversampling_tomek,age,oversampling_tomek,TAR_2,MSE,4653.87,134.43,6
REPLACE-BG,balanced_sex_undersampling_smote,sex,undersampling_smote,TAR_2,MSE,4659.4,186.24,7
