dataset,condition,dimension,technique,is_original,fold,range,metric,value
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,C,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,D,8.51
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,E,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,A + B,91.48
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,RMSE,73.25
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,MSE,5365.07
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,MAE,62.16
DIATREND,balanced_age_undersampling,age,undersampling,False,4,TAR_2,MAPE,0.2
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,A,62.33
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,B,32.74
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,C,0.3
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,D,4.58
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,E,0.05
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,A + B,95.07
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,RMSE,46.85
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,MSE,2194.66
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,MAE,35.12
DIATREND,balanced_age_undersampling,age,undersampling,False,4,ENTIRE,MAPE,0.2
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,A,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,B,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,C,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,D,98.59
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,E,1.41
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,A + B,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,RMSE,66.52
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,MSE,4424.59
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,MAE,62.95
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_2,MAPE,1.4
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,A,0.16
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,B,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,C,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,D,98.33
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,E,1.5
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,A + B,0.16
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,RMSE,54.77
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,MSE,3000.23
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,MAE,51.09
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TBR_1,MAPE,0.82
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,A,64.34
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,B,35.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,C,0.66
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,D,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,E,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,A + B,99.34
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,RMSE,30.56
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,MSE,933.75
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,MAE,22.62
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TIR,MAPE,0.2
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,A,70.38
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,B,27.18
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,C,0.25
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,D,2.19
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,E,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,A + B,97.56
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,RMSE,43.21
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,MSE,1866.99
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,MAE,33.51
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_1,MAPE,0.16
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,A,57.79
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,B,33.28
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,C,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,D,8.93
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,E,0.0
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,A + B,91.07
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,RMSE,77.48
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,MSE,6002.95
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,MAE,64.49
DIATREND,balanced_age_undersampling,age,undersampling,False,5,TAR_2,MAPE,0.2
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,A,62.72
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,B,31.75
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,C,0.4
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,D,5.09
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,E,0.04
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,A + B,94.47
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,RMSE,47.84
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,MSE,2288.59
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,MAE,34.91
DIATREND,balanced_age_undersampling,age,undersampling,False,5,ENTIRE,MAPE,0.21
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,A,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,D,95.91
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,E,4.09
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,A + B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,RMSE,83.38
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,MSE,6952.6
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,MAE,79.18
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_2,MAPE,1.72
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,A,0.03
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,D,96.97
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,E,3.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,A + B,0.03
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,RMSE,63.42
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,MSE,4022.34
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,MAE,58.38
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TBR_1,MAPE,0.93
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,A,69.02
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,B,30.51
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,C,0.47
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,D,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,A + B,99.53
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,RMSE,29.86
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,MSE,891.38
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,MAE,22.07
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TIR,MAPE,0.18
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,A,70.63
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,B,27.13
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,C,0.05
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,D,2.19
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,A + B,97.76
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,RMSE,42.35
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,MSE,1793.4
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,MAE,33.1
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_1,MAPE,0.16
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,A,56.49
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,B,32.27
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,D,11.24
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,A + B,88.76
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,RMSE,71.89
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,MSE,5168.41
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,MAE,59.82
DIATREND,balanced_sex_jittering,sex,jittering,False,1,TAR_2,MAPE,0.2
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,A,67.0
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,B,29.41
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,C,0.25
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,D,3.31
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,E,0.03
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,A + B,96.41
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,RMSE,43.46
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,MSE,1888.44
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,MAE,31.95
DIATREND,balanced_sex_jittering,sex,jittering,False,1,ENTIRE,MAPE,0.18
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,A,0.69
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,D,93.53
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,E,5.78
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,A + B,0.69
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,RMSE,83.06
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,MSE,6898.17
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,MAE,77.16
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_2,MAPE,1.7
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,A,0.63
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,D,95.06
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,E,4.31
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,A + B,0.63
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,RMSE,63.75
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,MSE,4064.29
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,MAE,56.82
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TBR_1,MAPE,0.91
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,A,68.2
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,B,30.84
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,C,0.96
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,D,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,A + B,99.04
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,RMSE,31.63
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,MSE,1000.56
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,MAE,22.56
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TIR,MAPE,0.19
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,A,70.43
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,B,27.29
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,C,0.16
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,D,2.11
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,A + B,97.72
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,RMSE,42.31
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,MSE,1789.79
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,MAE,33.26
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_1,MAPE,0.16
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,A,58.33
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,B,31.73
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,D,9.94
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,A + B,90.06
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,RMSE,70.57
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,MSE,4979.95
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,MAE,58.92
DIATREND,balanced_sex_jittering,sex,jittering,False,2,TAR_2,MAPE,0.2
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,A,66.11
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,B,29.39
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,C,0.55
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,D,3.87
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,E,0.08
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,A + B,95.5
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,RMSE,44.11
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,MSE,1945.53
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,MAE,32.33
DIATREND,balanced_sex_jittering,sex,jittering,False,2,ENTIRE,MAPE,0.19
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,A,3.24
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,D,94.8
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,E,1.97
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,A + B,3.24
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,RMSE,68.66
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,MSE,4714.12
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,MAE,63.89
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_2,MAPE,1.4
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,A,1.02
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,D,97.12
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,E,1.85
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,A + B,1.02
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,RMSE,54.7
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,MSE,2992.09
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,MAE,49.86
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TBR_1,MAPE,0.8
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,A,70.02
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,B,29.55
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,C,0.43
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,D,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,A + B,99.57
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,RMSE,28.43
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,MSE,807.98
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,MAE,20.87
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TIR,MAPE,0.17
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,A,72.12
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,B,25.85
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,C,0.09
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,D,1.95
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,A + B,97.97
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,RMSE,41.18
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,MSE,1695.69
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,MAE,32.29
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_1,MAPE,0.15
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,A,59.39
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,B,33.2
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,D,7.41
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,A + B,92.59
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,RMSE,70.43
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,MSE,4960.17
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,MAE,59.45
DIATREND,balanced_sex_jittering,sex,jittering,False,3,TAR_2,MAPE,0.19
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,A,67.56
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,B,28.75
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,C,0.25
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,D,3.42
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,E,0.03
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,A + B,96.31
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,RMSE,43.15
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,MSE,1861.81
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,MAE,31.66
DIATREND,balanced_sex_jittering,sex,jittering,False,3,ENTIRE,MAPE,0.18
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,A,4.18
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,D,93.71
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,E,2.11
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,A + B,4.18
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,RMSE,68.12
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,MSE,4640.78
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,MAE,62.72
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_2,MAPE,1.4
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,A,1.23
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,B,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,C,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,D,96.58
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,E,2.18
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,A + B,1.23
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,RMSE,57.35
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,MSE,3288.63
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,MAE,52.63
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TBR_1,MAPE,0.85
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,A,65.45
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,B,33.98
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,C,0.56
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,D,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,E,0.0
DIATREND,balanced_sex_jittering,sex,jittering,False,4,TIR,A + B,99.43
